ID;User_ID;Table_rank_2024_03;Person;net_worth_in_BillionUSD_2024_03;Age_of_person_2024_03;Date_of_data
1;1;1;Bernard Arnault and family;226,6;75;03-30-2024
2;3;2;Jeff Bezos;198,4;60;03-30-2024
3;2;3;Elon Musk;195,3;52;03-30-2024
4;16;4;Mark Zuckerberg;170,3;39;03-30-2024
5;4;5;Larry Ellison;155,2;79;03-30-2024
6;5;6;Warren Buffett;138,6;93;03-30-2024
7;6;7;Bill Gates;131,3;68;03-30-2024
8;12;8;Larry Page;126;51;03-30-2024
9;10;9;Steve Ballmer;124,5;68;03-30-2024
10;14;10;Sergey Brin;121,1;50;03-30-2024
11;9;11;Mukesh Ambani;116,6;66;03-30-2024
12;13;12;Amancio Ortega;113,9;88;03-30-2024
13;7;13;Michael Bloomberg;106,2;82;03-30-2024
14;8;14;Carlos Slim Helu and family;102,5;84;03-30-2024
15;11;15;Francoise Bettencourt Meyers and family;96;70;03-30-2024
16;23;16;Michael Dell;90,5;59;03-30-2024
17;24;17;Gautam Adani;81;61;03-30-2024
18;76;18;Jensen Huang;79,4;61;03-30-2024
19;3125;19;Jim Walton and family;78,4;75;03-30-2024
20;20;20;Rob Walton and family;77,4;79;03-30-2024
21;21;21;Alice Walton;72,3;74;03-30-2024
22;22;22;David Thomson and family;67,5;66;03-30-2024
23;18;23;Julia Koch and family;64,3;61;03-30-2024
24;15;24;Zhong Shanshan;62,5;69;03-30-2024
25;17;25;Charles Koch and family;58,5;88;03-30-2024
26;39;26;Tadashi Yanai and family;44,8;75;03-30-2024
27;26;27;Zhang Yiming;43,4;40;03-30-2024
28;30;28;Giovanni Ferrero;43,2;59;03-30-2024
29;45;29;Colin Huang;41;44;03-30-2024
30;50;30;Stephen Schwarzman;40;77;03-30-2024
31;25;31;Phil Knight and family;39,3;86;03-30-2024
32;29;32;Klaus-Michael Kuehne;39,1;86;03-30-2024
33;37;33;Mark Mateschitz;39,1;31;03-30-2024
34;502;34;Prajogo Pangestu;38,5;79;03-30-2024
35;31;35;Jacqueline Mars;38,5;84;03-30-2024
36;32;36;John Mars;38,5;88;03-30-2024
37;27;37;Dieter Schwarz;37,4;84;03-30-2024
38;41;38;Alain Wertheimer;36,8;75;03-30-2024
39;42;39;Gerard Wertheimer;36,8;73;03-30-2024
40;33;40;Li Ka-shing;36,6;95;03-30-2024
41;60;41;MacKenzie Scott;36,6;53;03-30-2024
42;36;42;Ken Griffin;36,4;55;03-30-2024
43;57;43;Thomas Peterffy;35;79;03-30-2024
44;55;44;Shiv Nadar;34,8;78;03-30-2024
45;34;45;Ma Huateng;33,4;52;03-30-2024
46;96;46;Savitri Jindal and family;33,4;74;03-30-2024
47;46;47;Reinhold Wuerth and family;33,1;88;03-30-2024
48;43;48;Gianluigi Aponte;33,1;83;03-30-2024
49;44;49;Rafaela Aponte-Diamant;33,1;79;03-30-2024
50;169;50;Changpeng Zhao;33;47;03-30-2024
51;53;51;William Ding;32,8;52;03-30-2024
52;54;52;German Larrea Mota Velasco and family;32,1;70;03-30-2024
53;35;53;Miriam Adelson and family;32,1;78;03-30-2024
54;40;54;Len Blavatnik;31,9;66;03-30-2024
55;49;55;Jim Simons;31,4;85;03-30-2024
56;69;56;Masayoshi Son;31,2;66;03-30-2024
57;52;57;Gina Rinehart;30,3;70;03-30-2024
58;72;58;Abigail Johnson;29;62;03-30-2024
59;92;59;Daniel Gilbert;28,9;62;03-30-2024
60;80;60;Vagit Alekperov;28,6;73;03-30-2024
61;28;61;Francois Pinault and family;28,4;87;03-30-2024
62;74;62;Lukas Walton;28;37;03-30-2024
63;65;63;Iris Fontbona and family;27,7;81;03-30-2024
64;47;64;Lee Shau Kee;27,7;96;03-30-2024
65;48;65;Jeff Yass;27,6;65;03-30-2024
66;73;66;Leonid Mikhelson and family;27,4;68;03-30-2024
67;38;67;Robin Zeng;27,4;55;03-30-2024
68;59;68;Stefan Quandt;26,9;57;03-30-2024
69;176;69;Eduardo Saverin;26,9;42;03-30-2024
70;3126;70;Thomas Frist Jr and family;26,7;85;03-30-2024
71;112;71;Dilip Shanghvi;26,7;68;03-30-2024
72;70;72;Vladimir Lisin;26,6;67;03-30-2024
73;56;73;Low Tuck Kwong;26,4;75;03-30-2024
74;51;74;Susanne Klatten;26,1;61;03-30-2024
75;61;75;R. Budi Hartono;25,9;83;03-30-2024
76;79;76;Alexey Mordashov and family;25,5;58;03-30-2024
77;3128;77;John Menard Jr;25,2;84;03-30-2024
78;71;78;Emmanuel Besnier;25,2;53;03-30-2024
79;66;79;Michael Hartono;24,9;84;03-30-2024
80;64;80;He Xiangjian and family;24,5;81;03-30-2024
81;63;81;Jack Ma;24,4;59;03-30-2024
82;182;82;Autry Stephens;24,3;86;03-30-2024
83;86;83;Eyal Ofer;24,1;73;03-30-2024
84;62;84;Vladimir Potanin;23,7;63;03-30-2024
85;91;85;Gennady Timchenko;23,4;71;03-30-2024
86;184;86;Vinod Adani;22,4;75;03-30-2024
87;105;87;Eric Schmidt;22,3;68;03-30-2024
88;78;88;Takemitsu Takizaki;21,5;78;03-30-2024
89;68;89;Cyrus Poonawalla;21,3;82;03-30-2024
90;58;90;Andrey Melnichenko and family;21,1;52;03-30-2024
91;131;91;Diane Hendricks;20,9;77;03-30-2024
92;90;92;David Tepper;20,6;66;03-30-2024
93;99;93;Rupert Murdoch and family;20,4;93;03-30-2024
94;100;94;Vicky Safra and family;20,3;71;03-30-2024
95;253;95;Kushal Pal Singh;20,1;92;03-30-2024
96;114;96;Radhakishan Damani;20;69;03-30-2024
97;124;97;Kumar Birla;19,8;56;03-30-2024
98;94;98;Steve Cohen;19,8;67;03-30-2024
99;195;99;Rick Cohen and family;19,8;71;03-30-2024
100;3252;100;Andrew Forrest and family;18,6;62;03-30-2024
101;89;101;Harold Hamm and family;18,5;78;03-30-2024
102;104;102;Stefan Persson;18,1;76;03-30-2024
103;97;103;Donald Bren;18;91;03-30-2024
104;106;104;Michael Platt;18;56;03-30-2024
105;102;105;Renata Kellnerova and family;17,8;56;03-30-2024
106;84;106;Eric Li;17,7;60;03-30-2024
107;226;107;Dustin Moskovitz;17,3;39;03-30-2024
108;87;108;Qin Yinglin;17;58;03-30-2024
109;93;109;Lakshmi Mittal;16,9;73;03-30-2024
110;130;110;John Fredriksen;16,7;79;03-30-2024
111;67;111;James Ratcliffe;16,3;71;03-30-2024
112;137;112;Harry Triguboff;16,3;91;03-30-2024
113;110;113;Jorge Paulo Lemann and family;16,2;84;03-30-2024
114;139;114;Stanley Kroenke;16,2;76;03-30-2024
115;132;115;Jan Koum;16;48;03-30-2024
116;109;116;Beate Heister;15,9;73;03-30-2024
117;108;117;Karl Albrecht Jr. and family;15,9;76;03-30-2024
118;234;118;Ravi Jaipuria;15,8;69;03-30-2024
119;127;119;Idan Ofer;15,8;68;03-30-2024
120;185;120;Nicolas Puech;15,8;81;03-30-2024
121;238;121;Andreas von Bechtolsheim and family;15,7;68;03-30-2024
122;148;122;Pavel Durov;15,5;39;03-30-2024
123;77;123;Leonard Lauder;15,5;91;03-30-2024
124;83;124;Ray Dalio;15,4;74;03-30-2024
125;161;125;Philip Anschutz;15,3;84;03-30-2024
126;88;126;Wang Chuanfu;15,2;58;03-30-2024
127;125;127;Aliko Dangote;15,1;66;03-30-2024
128;134;128;George Kaiser;14,8;81;03-30-2024
129;111;129;Peter Woo;14,6;77;03-30-2024
130;103;130;Li Xiting;14,5;73;03-30-2024
131;173;131;David Duffield;14,5;83;03-30-2024
132;232;132;Leon Black;14,3;72;03-30-2024
133;119;133;Charlene de Carvalho-Heineken and family;14,3;69;03-30-2024
134;287;134;Henry Samueli;14,2;69;03-30-2024
135;3129;135;Theo Albrecht Jr and family;14,1;73;03-30-2024
136;133;136;Jerry Jones;13,9;81;03-30-2024
137;142;137;Dang Yanbao;13,8;51;03-30-2024
138;117;138;David Green and family;13,7;82;03-30-2024
139;178;139;Christy Walton;13,7;75;03-30-2024
140;163;140;Ricardo Salinas Pliego and family;13,5;68;03-30-2024
141;122;141;Alisher Usmanov;13,5;70;03-30-2024
142;75;142;Wang Wei;13,5;53;03-30-2024
143;215;143;David Cheriton;13,4;73;03-30-2024
144;138;144;Uday Kotak;13,4;65;03-30-2024
145;207;145;James Dyson;13,3;76;03-30-2024
146;135;146;Joseph Lau;13,1;72;03-30-2024
147;140;147;Mikhail Fridman;13,1;59;03-30-2024
148;145;148;Laurene Powell Jobs and family;12,9;60;03-30-2024
149;252;149;George Roberts;12,9;80;03-30-2024
150;174;150;Jeffery Hildebrand;12,6;65;03-30-2024
151;115;151;Huang Shilin;12,6;57;03-30-2024
152;517;152;Barry Lam;12,6;74;03-30-2024
153;275;153;Georg Stumpf;12,6;51;03-30-2024
154;171;154;Mike Cannon-Brookes;12,5;44;03-30-2024
155;314;155;Anders Holch Povlsen;12,5;51;03-30-2024
156;224;156;John Doerr;12,5;72;03-30-2024
157;153;157;Israel Englander;12,4;75;03-30-2024
158;192;158;Lei Jun;12,4;54;03-30-2024
159;179;159;Scott Farquhar;12,3;44;03-30-2024
160;136;160;Lu Xiangyang;12,3;61;03-30-2024
161;144;161;Shahid Khan;12,2;73;03-30-2024
162;235;162;Hasso Plattner and family;12,1;80;03-30-2024
163;3131;163;Henry Nicholas III;12;64;03-30-2024
164;116;164;Dhanin Chearavanont;11,9;84;03-30-2024
165;123;165;Goh Cheng Liang;11,8;96;03-30-2024
166;303;166;Henry Kravis;11,8;80;03-30-2024
167;212;167;Azim Premji;11,8;78;03-30-2024
168;3130;168;Edward Johnson IV;11,8;59;03-30-2024
169;126;169;Kwong Siu-hing;11,7;94;03-30-2024
170;214;170;Eric Smidt;11,7;64;03-30-2024
171;579;171;Yu Yong;11,6;63;03-30-2024
172;620;172;David Velez and family;11,6;42;03-30-2024
173;237;173;Manuel Villar;11,6;74;03-30-2024
174;271;174;Jay Y. Lee;11,6;55;03-30-2024
175;1369;175;Brian Armstrong;11,5;41;03-30-2024
176;152;176;Michael Rubin;11,5;51;03-30-2024
177;170;177;Andrew Beal;11,5;71;03-30-2024
178;146;178;Robert Kuok;11,4;100;03-30-2024
179;391;179;Melinda French Gates;11,3;59;03-30-2024
180;158;180;Johann Rupert and family;11,2;73;03-30-2024
181;157;181;Giorgio Armani;11,2;89;03-30-2024
182;386;182;Trudy Cathy White;11,2;68;03-30-2024
183;384;183;Bubba Cathy;11,2;69;03-30-2024
184;385;184;Dan Cathy;11,2;71;03-30-2024
185;168;185;Sky Xu;11,2;40;03-30-2024
186;129;186;Lui Che Woo;11,2;94;03-30-2024
187;165;187;Robert Kraft;11,1;82;03-30-2024
188;204;188;Ernesto Bertarelli;11,1;58;03-30-2024
189;164;189;Donald Newhouse;11,1;94;03-30-2024
190;121;190;Wei Jianjun and family;11;60;03-30-2024
191;206;191;Brian Chesky;11;42;03-30-2024
192;429;192;Jay Chaudhry;11;64;03-30-2024
193;156;193;Mikhail Prokhorov;11;58;03-30-2024
194;118;194;Charoen Sirivadhanabhakdi;11;79;03-30-2024
195;264;195;Patrick Ryan;10,9;86;03-30-2024
196;166;196;Marcel Herrmann Telles and family;10,9;74;03-30-2024
197;167;197;Suleiman Kerimov and family;10,7;58;03-30-2024
198;277;198;Li Shuirong and family;10,7;67;03-30-2024
199;261;199;Nathan Blecharczyk;10,6;40;03-30-2024
200;175;200;Viktor Rashnikov;10,6;75;03-30-2024
201;172;201;Carl Cook;10,6;61;03-30-2024
202;488;202;Mat Ishbia;10,6;44;03-30-2024
203;155;203;Anthony Pratt;10,6;63;03-30-2024
204;202;204;Vincent Bollore and family;10,6;71;03-30-2024
205;440;205;Antony Ressler;10,5;63;03-30-2024
206;263;206;Bernard Marcus;10,5;94;03-30-2024
207;332;207;Marc Benioff;10,5;59;03-30-2024
208;193;208;Friedhelm Loh;10,5;77;03-30-2024
209;177;209;Georg Schaeffler;10,5;59;03-30-2024
210;233;210;Graeme Hart;10,5;68;03-30-2024
211;160;211;Zhang Zhidong;10,4;52;03-30-2024
212;213;212;Charles Schwab;10,3;86;03-30-2024
213;537;213;Alexander Gerko;10,2;44;03-30-2024
214;381;214;John Tu;10,2;82;03-30-2024
215;162;215;Judy Love and family;10,2;86;03-30-2024
216;379;216;David Sun;10,2;72;03-30-2024
217;141;217;Sarath Ratanavadi;10,2;58;03-30-2024
218;305;218;James Goodnight;10,1;81;03-30-2024
219;270;219;Nancy Walton Laurie;10,1;72;03-30-2024
220;143;220;Jiang Rensheng and family;10,1;70;03-30-2024
221;147;221;Stephen Ross;10,1;83;03-30-2024
222;350;222;Sandra Ortega Mera;10,1;55;03-30-2024
223;315;223;Enrique Razon Jr.;10,1;64;03-30-2024
224;631;224;Mangal Prabhat Lodha;10;68;03-30-2024
225;374;225;Xavier Niel;10;56;03-30-2024
226;240;226;Ann Walton Kroenke;10;75;03-30-2024
227;209;227;Antonia Axson Johnson and family;10;80;03-30-2024
228;183;228;Liu Yongxing;9,9;75;03-30-2024
229;477;229;Ludwig Merckle;9,9;59;03-30-2024
230;500;230;Elizabeth Johnson;9,9;60;03-30-2024
231;159;231;Gong Hongjia and family;9,8;59;03-30-2024
232;150;232;Thomas Struengmann and family;9,8;74;03-30-2024
233;149;233;Andreas Struengmann and family;9,8;74;03-30-2024
234;154;234;Viatcheslav Kantor;9,8;70;03-30-2024
235;211;235;John Malone;9,8;83;03-30-2024
236;208;236;Roman Abramovich and family;9,7;57;03-30-2024
237;191;237;Michael Kim;9,7;60;03-30-2024
238;311;238;Harry Stine;9,7;82;03-30-2024
239;577;239;Pankaj Patel;9,7;71;03-30-2024
240;293;240;Joe Gebbia;9,7;42;03-30-2024
241;201;241;Victoria Mars;9,6;67;03-30-2024
242;198;242;Marijke Mars;9,6;59;03-30-2024
243;200;243;Valerie Mars;9,6;65;03-30-2024
244;199;244;Pamela Mars;9,6;63;03-30-2024
245;194;245;Sun Piaoyang;9,6;65;03-30-2024
246;318;246;Terry Gou;9,6;73;03-30-2024
247;229;247;Carrie Perrodo and family;9,6;73;03-30-2024
248;246;248;John Morris;9,5;76;03-30-2024
249;366;249;Christopher Hohn;9,5;57;03-30-2024
250;256;250;Laurent Dassault;9,5;70;03-30-2024
251;259;251;Marie-Helene Habert-Dassault;9,5;58;03-30-2024
252;257;252;Thierry Dassault;9,5;67;03-30-2024
253;243;253;Nicky Oppenheimer and family;9,5;78;03-30-2024
254;258;254;Tilman Fertitta;9,4;66;03-30-2024
255;245;255;Zheng Shuliang and family;9,4;78;03-30-2024
256;395;256;Simon Reuben;9,4;82;03-30-2024
257;394;257;David Reuben;9,4;85;03-30-2024
258;423;258;Sunil Mittal;9,4;66;03-30-2024
259;203;259;Jim Pattison;9,3;95;03-30-2024
260;260;260;Karel Komarek;9,3;55;03-30-2024
261;354;261;Denise Coates;9,3;56;03-30-2024
262;190;262;Andrei Guryev and family;9,3;64;03-30-2024
263;216;263;Ivan Glasenberg;9,3;67;03-30-2024
264;210;264;Daniel Kretinsky;9,3;48;03-30-2024
265;340;265;Shapoor Mistry;9,3;59;03-30-2024
266;337;266;Ralph Lauren;9,3;84;03-30-2024
267;265;267;Robert F. Smith;9,2;61;03-30-2024
268;205;268;Wang Xing;9,2;45;03-30-2024
269;248;269;Francine von Finck and family;9,2;79;03-30-2024
270;120;270;Xu Hang;9,1;61;03-30-2024
271;281;271;Zhang Congyuan;9,1;76;03-30-2024
272;419;272;Tom Gores;9,1;59;03-30-2024
273;3137;273;Ernest Garcia II;9,1;66;03-30-2024
274;333;274;Dmitri Bukhman;9;38;03-30-2024
275;334;275;Igor Bukhman;9;42;03-30-2024
276;342;276;Jude Reyes;9;68;03-30-2024
277;341;277;J. Christopher Reyes;9;70;03-30-2024
278;272;278;Ramzi Musallam;9;55;03-30-2024
279;3132;279;Jacques Saade Jr;8,9;52;03-30-2024
280;187;280;Rodolphe Saade;8,9;54;03-30-2024
281;188;281;Tanya Saade Zeenny;8,9;56;03-30-2024
282;310;282;Nassef Sawiris;8,9;63;03-30-2024
283;472;283;Piero Ferrari;8,9;78;03-30-2024
284;462;284;Robert Rowling;8,9;70;03-30-2024
285;236;285;Carlos Alberto Sicupira and family;8,9;76;03-30-2024
286;459;286;Ken Langone;8,8;88;03-30-2024
287;283;287;Marie Besnier Beauvalot;8,8;43;03-30-2024
288;282;288;Jean-Michel Besnier;8,8;56;03-30-2024
289;180;289;Quek Leng Chan;8,8;82;03-30-2024
290;217;290;Alexander Otto;8,7;56;03-30-2024
291;268;291;Orlando Bravo;8,7;53;03-30-2024
292;365;292;Ken Fisher;8,7;73;03-30-2024
293;299;293;Arthur Blank;8,6;81;03-30-2024
294;107;294;Pang Kang;8,6;68;03-30-2024
295;442;295;Josh Harris;8,5;59;03-30-2024
296;267;296;Eric Wittouck;8,5;77;03-30-2024
297;250;297;German Khan;8,5;62;03-30-2024
298;298;298;Zhong Huijuan;8,5;63;03-30-2024
299;297;299;Joseph Tsai;8,5;60;03-30-2024
300;344;300;Alejandro Bailleres Gual and family;8,4;63;03-30-2024
301;273;301;David Shaw;8,3;73;03-30-2024
302;524;302;Rekha Jhunjhunwala;8,3;60;03-30-2024
303;306;303;Sri Prakash Lohia;8,3;71;03-30-2024
304;309;304;Steven Rales;8,3;73;03-30-2024
305;313;305;Iskander Makhmudov;8,3;60;03-30-2024
306;321;306;Richard Kinder;8,3;79;03-30-2024
307;351;307;Ronda Stryker;8,2;69;03-30-2024
308;701;308;Elisabeth DeLuca and family;8,2;76;03-30-2024
309;249;309;Francis Choi;8,2;76;03-30-2024
310;296;310;Leonard Stern;8,1;86;03-30-2024
311;3133;311;Paul Tudor Jones II;8,1;69;03-30-2024
312;335;312;Jack Dangermond;8,1;78;03-30-2024
313;284;313;David Geffen;8,1;81;03-30-2024
314;397;314;Carl Bennet;8,1;72;03-30-2024
315;570;315;Jimmy Haslam;8;70;03-30-2024
316;151;316;Liu Hanyuan;8;60;03-30-2024
317;466;317;Micky Arison;8;74;03-30-2024
318;276;318;Rocco Commisso;8;74;03-30-2024
319;231;319;Michael Otto;8;80;03-30-2024
320;382;320;Xu Shihui;7,9;66;03-30-2024
321;289;321;Ivar Tollefsen;7,9;62;03-30-2024
322;449;322;Fredrik Lundberg;7,9;72;03-30-2024
323;430;323;Gopikishan Damani;7,9;66;03-30-2024
324;364;324;Randa Duncan Williams;7,9;62;03-30-2024
325;322;325;Guillaume Pousaz;7,8;42;03-30-2024
326;352;326;Dannine Avara;7,8;60;03-30-2024
327;484;327;Richard White;7,8;68;03-30-2024
328;421;328;Wolfgang Herz;7,8;73;03-30-2024
329;420;329;Michael Herz;7,8;80;03-30-2024
330;355;330;Scott Duncan;7,8;41;03-30-2024
331;356;331;Milane Frantz;7,8;54;03-30-2024
332;327;332;Tamara Gustavson;7,8;62;03-30-2024
333;794;333;Jaime Gilinski Bacal;7,8;66;03-30-2024
334;387;334;Bruce Kovner;7,7;79;03-30-2024
335;338;335;Law Kar Po;7,7;75;03-30-2024
336;349;336;Igor Olenicoff;7,7;81;03-30-2024
337;291;337;Hasmukh Chudgar and family;7,7;90;03-30-2024
338;218;338;Anthony von Mandl;7,7;74;03-30-2024
339;482;339;Sergio Stevanato and family;7,7;81;03-30-2024
340;446;340;John Brown;7,7;89;03-30-2024
341;300;341;Charles Butt;7,6;86;03-30-2024
342;464;342;Seo Jung-jin;7,6;66;03-30-2024
343;266;343;Pavel Tykac;7,6;59;03-30-2024
344;735;344;Fernando Roberto Moreira Salles;7,6;77;03-30-2024
345;435;345;David Steward;7,6;72;03-30-2024
346;557;346;Jonathan Gray;7,6;54;03-30-2024
347;510;347;M.A. Yusuff Ali;7,6;68;03-30-2024
348;501;348;Douglas Leone;7,6;66;03-30-2024
349;319;349;Jeff Greene;7,5;69;03-30-2024
350;128;350;Chen Bang;7,5;58;03-30-2024
351;329;351;Frederik Paulsen;7,5;73;03-30-2024
352;370;352;Massimiliana Landini Aleotti and family;7,5;81;03-30-2024
353;428;353;Alain Bouchard;7,4;75;03-30-2024
354;223;354;Tatyana Bakalchuk;7,4;48;03-30-2024
355;520;355;Charles Simonyi;7,4;75;03-30-2024
356;325;356;Judy Faulkner;7,4;80;03-30-2024
357;405;357;Anthony Bamford and family;7,4;78;03-30-2024
358;320;358;Don Hankey;7,4;80;03-30-2024
359;288;359;Reinhold Schmieding;7,3;69;03-30-2024
360;721;360;Juergen Blickle;7,3;77;03-30-2024
361;346;361;Pauline MacMillan Keinath;7,3;90;03-30-2024
362;663;362;Thomas Hagen;7,3;88;03-30-2024
363;361;363;David Siegel;7,3;62;03-30-2024
364;360;364;John Overdeck;7,3;54;03-30-2024
365;389;365;Nadia Thiele;7,3;48;03-30-2024
366;3135;366;Robert Rich Jr;7,2;83;03-30-2024
367;403;367;Luis Carlos Sarmiento;7,2;91;03-30-2024
368;456;368;Ray Lee Hunt;7,2;80;03-30-2024
369;480;369;Jean Salata;7,2;58;03-30-2024
370;398;370;Stephen Bisciotti;7,2;63;03-30-2024
371;220;371;Finn Rausing;7,2;69;03-30-2024
372;221;372;Jorn Rausing;7,2;64;03-30-2024
373;222;373;Kirsten Rausing;7,2;71;03-30-2024
374;439;374;Andreas Halvorsen;7,2;62;03-30-2024
375;469;375;John Collison;7,2;33;03-30-2024
376;470;376;Patrick Collison;7,2;35;03-30-2024
377;230;377;Chen Jianhua;7,1;53;03-30-2024
378;736;378;Pedro Moreira Salles;7,1;64;03-30-2024
379;392;379;Nathan Kirsh;7,1;92;03-30-2024
380;574;380;Vinod Khosla;7,1;69;03-30-2024
381;409;381;Wang Yusuo and family;7,1;60;03-30-2024
382;3136;382;Edward Roski Jr;7,1;85;03-30-2024
383;678;383;Peter Thiel;7,1;56;03-30-2024
384;294;384;Philip Ng;7,1;65;03-30-2024
385;312;385;Benu Gopal Bangur;7,1;92;03-30-2024
386;363;386;Wang Laisheng;7,1;59;03-30-2024
387;362;387;Viktor Vekselberg;7,1;66;03-30-2024
388;458;388;Vikram Lal and family;7;82;03-30-2024
389;450;389;Thomas Schmidheiny;7;78;03-30-2024
390;756;390;Li Xiang;7;42;03-30-2024
391;404;391;Dennis Washington;7;89;03-30-2024
392;414;392;Lin Muqin and family;7;60;03-30-2024
393;326;393;Johann Graf;7;77;03-30-2024
394;307;394;Ma Jianrong;7;60;03-30-2024
395;317;395;Arthur Dantchik;7;66;03-30-2024
396;308;396;Robert Ng;7;72;03-30-2024
397;709;397;Tobi Lutke;7;43;03-30-2024
398;247;398;Stefano Pessina;7;82;03-30-2024
399;443;399;Niels Peter Louis-Hansen;7;76;03-30-2024
400;345;400;Edythe Broad and family;7;88;03-30-2024
401;407;401;John Grayken;6,9;67;03-30-2024
402;418;402;Mike Adenuga;6,9;70;03-30-2024
403;540;403;Viktor Kharitonin;6,9;51;03-30-2024
404;316;404;Wang Laichun;6,9;56;03-30-2024
405;228;405;Pei Zhenhua;6,8;65;03-30-2024
406;375;406;Terrence Pegula;6,8;73;03-30-2024
407;417;407;Michal Solowow;6,8;61;03-30-2024
408;269;408;Ding Shizhong;6,8;53;03-30-2024
409;584;409;Andre Esteves;6,8;55;03-30-2024
410;503;410;Thomas Pritzker;6,8;73;03-30-2024
411;591;411;Bert Beveridge;6,8;62;03-30-2024
412;373;412;Magdalena Martullo-Blocher;6,8;55;03-30-2024
413;1265;413;Donald Trump;6,8;77;03-30-2024
414;383;414;Rahel Blocher;6,8;48;03-30-2024
415;219;415;Wang Liping and family;6,7;58;03-30-2024
416;274;416;Andrei Skoch and family;6,7;58;03-30-2024
417;378;417;George Soros;6,7;93;03-30-2024
418;675;418;Lynsi Snyder;6,7;41;03-30-2024
419;401;419;Alexei Kuzmichev;6,6;61;03-30-2024
420;408;420;Alain Merieux and family;6,6;86;03-30-2024
421;424;421;Zhou Qunfei;6,6;;03-30-2024
422;618;422;Marc Rowan;6,6;61;03-30-2024
423;396;423;Radovan Vitek;6,6;53;03-30-2024
424;290;424;Cao Renxian;6,5;55;03-30-2024
425;742;425;Mark Stevens;6,5;64;03-30-2024
426;301;426;Ding Shijia;6,5;60;03-30-2024
427;582;427;Jason Chang;6,5;79;03-30-2024
428;434;428;Michael Milken;6,5;77;03-30-2024
429;633;429;Joe Mansueto;6,5;67;03-30-2024
430;506;430;Gary Rollins;6,5;79;03-30-2024
431;227;431;Pierre Omidyar;6,5;56;03-30-2024
432;433;432;Frank Lowy;6,5;93;03-30-2024
433;606;433;Fred Smith;6,5;79;03-30-2024
